id,ret
305,"""When you press M in eBook mode, the reader opens the reading menu with Page Jump, Save Mark, Load Mark, Del Mark, Browser Mode, Flip Time, Brightness, and Set Color.<PIC>From that menu you can jump to a page, save or load bookmarks, delete bookmarks, change browser mode, set automatic page-flip time, adjust brightness, or set the reading text color.<PIC>"", [""eReader_08"", ""Manual13_5""]"
306,"""To listen to music, open the audio files list from the main menu, select the desired audio file, and press M to play. You can add audio by connecting the eReader to a computer with the USB cable, then dragging the desired audio files onto the device. The device supports MP3, WMA, WAV, ACC, and ECT formats, and can play audio while you read an eBook or browse photos or menus.<PIC>Use the Up/Down keys to adjust volume, Play/Pause to pause or continue, hold left/right to rewind or fast-forward, and press left/right briefly for previous or next audio. Press M in Music mode to adjust Repeat Mode, Play Mode, MS EQ, EQ Sel, or User EQ setup.<PIC>"", [""Manual13_7"", ""Manual13_8""]"
307,"""Yes. To record voice, select Record from the main menu and press M to enter voice-record mode.<PIC>Press Play/Pause to start recording, press it again to pause, and press HOME to stop. When prompted after recording, choose YES or NOT with the M key to save or discard the recording.<PIC>To play a recording later, open Music from the main menu, enter the Music menu with M, choose Record, then select the recorded file and press M to play it."", [""Manual13_11"", ""Manual13_12""]"
308,"""To play video on the eReader, go to Video and press the M key to enter Video mode. The device supports AVI, RMVB, and MPEG2 video formats.<PIC>During video playback, press M to open options such as Subtitle Language, Time Play, Full Screen, and Brightness. Subtitle Language changes available subtitles, Time Play jumps to a selected time, Full Screen switches among Full screen, Normal, and Original display modes, and Brightness offers five levels."", [""Manual13_9""]"
309,"""Yes, the eReader can be used as a photo viewer. Go to Photo and press the M button to enter Photo mode; the device supports JPEG and BMP image formats. Use the left/right navigation keys to move to the previous or next photo, press Play/Pause to rotate the photo counterclockwise, and use the zoom keys to zoom in or out. Large photos may take longer to load or rotate than smaller files.<PIC>"", [""Manual13_10""]"
310,"""Common eReader troubleshooting is handled by symptom. If it cannot power on, charge it until the battery indicator is full; if it still fails, contact the manufacturer. If it cannot charge, check whether the AC adapter or USB cable is defective. If there is no sound or noise in the earphones, adjust volume, try another earphone, and use better-quality music files. If files cannot be downloaded, check the USB cable, remaining memory, or required USB driver. If music files cannot play, the file format or resolution may be unsupported, so use a supported file or contact technical support."", []"
311,"""To connect the fax safely, connect it only to an AC power source within the range shown on the rating label; do not connect it to a DC power source or inverter, and ask a qualified electrician if you are unsure. Always make sure the plug is fully inserted, do not use a worn or frayed cord, and do not handle the plug with wet hands.<PIC>Before accessing the inside of the product, unplug the telephone line cord first, then the power cord from the AC outlet, and also disconnect any telephone/RJ-11 or Ethernet/RJ-45 cables as applicable.<PIC>If water, other liquids, or metal objects get inside, immediately unplug the product from the AC outlet and contact authorized service personnel."", [""Manual15_3"", ""Manual15_2""]"
312,"""To use the fax safely, read the Product Safety Guide before operation or maintenance and follow all warnings on the product. Use a grounded outlet, protect the power cord from damage, and unplug the product and contact authorized service if it is dropped, damaged, exposed to liquid, rain, or water, or does not operate normally. Do not use it during a thunderstorm, near water, or to report a gas leak.<PIC>Do not clean it with flammable sprays, alcohol, ammonia, or organic solvents.<PIC>Place it on a flat, stable surface, secure cords so they are not tripping hazards, wait until pages exit before picking them up, and keep fingers and foreign objects away from ink slots, trays, and illustrated pinch areas.<PIC>Additional pinch-area examples are shown in the illustration.<PIC>"", [""Manual15_4"", ""Manual15_5"", ""Manual15_6"", ""Manual15_7""]"
313,"""CAUTION Wait until pages have exited the product before picking them up. Failure to do this may cause injury to your fingers by trapping them inside the machine. DO NOT put your hand or any foreign objects into the ink insertion slot. Doing this may cause injury. If the tray has been extended to hold large paper, position the product so that the tray does not protrude past the edge of the table or desk. If someone hits the tray, the product could fall and cause injury.<PIC>To prevent injuries, be careful not to put your fingers in the areas shown in the illustrations.<PIC>When changing the tray size from the large paper size to the original size, be careful not to pinch your fingers in the gaps or slots in the bottom of the tray. It may cause injury to you."", [""Manual15_6"", ""Manual15_7""]"
314,"""To prevent possible injuries, at least two people should lift the product. One person should hold the front of the product, and one person should hold the back, as shown in the illustration below. Carry the product by sliding your hands into the handhold indentations located on each side of the product. Be careful not to trap your fingers when you put the product down.<PIC>DO NOT carry the product by holding the areas shown in the illustrations. Doing this may cause the product to slip out of your hands and may result in injury.<PIC>(MFC-J5340DW/MFC-J5855DW) Carry the product by sliding your hands into the handhold indentations located on each side of the product.<PIC>When carrying the product, remove the trays if they have been expanded to hold large paper. The weight of the paper could cause the trays to fall and cause injury to you or others.<PIC>"", [""fax_08"", ""Manual15_10"", ""Manual15_11"", ""Manual15_12""]"
315,"""Read this guide before attempting to operate the product, or before attempting any maintenance, and ensure that you follow all warnings and instructions marked on the product. Symbols and Conventions Used in the Documentation Prohibition icons indicate actions that must not be performed.<PIC>This icon indicates that flammable sprays must not be used.<PIC>This icon indicates that organic solvents such as alcohol, or other liquids must not be used.<PIC>Electrical Hazard icons alert you to possible electrical shock.<PIC>Fire Hazard icons alert you to the possibility of a fire.<PIC>This icon alerts you to the possibility of being injured by moving parts.<PIC>This icon alerts you to the areas that contain moving parts."", [""fax_01"", ""fax_02"", ""fax_03"", ""fax_04"", ""fax_05"", ""fax_06""]"
316,"""Industry Canada Compliance Statement (Canada only): this device complies with Industry Canada's licence-exempt RSS standards. Operation is subject to two conditions: the device may not cause interference, and it must accept any interference, including interference that may cause undesired operation. For indoor use only in the 5150 MHz to 5350 MHz band."", []"
